STATE,STATEFP,State_fip,COUNTYFP,COUNTYNAME,County_fip,PLACEFP,city_fip,PLACENS,PLACENAME,TYPE,CLASSFP,FUNCSTAT,LINK
OK,40,US40,143,Tulsa County,US40143,65300,US4065300,2411807,Sand Springs city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,143,Tulsa County,US40143,65400,US4065400,2411831,Sapulpa city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,143,Tulsa County,US40143,67850,US4067850,2413294,Skiatook city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,143,Tulsa County,US40143,69300,US4069300,2413315,Sperry town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,143,Tulsa County,US40143,75000,US4075000,2412110,Tulsa city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,143,Tulsa County,US40143,75150,US4075150,2409364,Turley,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,145,Wagoner County,US40145,6400,US4006400,2409854,Bixby city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,9050,US4009050,2409914,Broken Arrow city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,12900,US4012900,2409413,Catoosa city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,14800,US4014800,2812872,Clarksville,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,145,Wagoner County,US40145,17800,US4017800,2410254,Coweta city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,25000,US4025000,2412608,Fair Oaks town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,45930,US4045930,2805339,Mallard Bay,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,145,Wagoner County,US40145,54100,US4054100,2413075,Okay town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,60150,US4060150,2412498,Porter town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,62200,US4062200,2412539,Redbird town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,63730,US4063730,2807008,Rocky Point,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,145,Wagoner County,US40145,72610,US4072610,2805356,Taylor Ferry,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,145,Wagoner County,US40145,74180,US4074180,2805357,Toppers,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,145,Wagoner County,US40145,74650,US4074650,2413405,Tullahassee town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,75000,US4075000,2412110,Tulsa city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,77850,US4077850,2412164,Wagoner city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,145,Wagoner County,US40145,80813,US4080813,2805363,Whitehorn Cove,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,147,Washington County,US40147,4450,US4004450,2409792,Bartlesville city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,147,Washington County,US40147,17100,US4017100,2413240,Copan town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,147,Washington County,US40147,20550,US4020550,2410333,Dewey city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,147,Washington County,US40147,53700,US4053700,2413072,Ochelata town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,147,Washington County,US40147,61700,US4061700,2412524,Ramona town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,147,Washington County,US40147,76950,US4076950,2413427,Vera town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,5650,US4005650,2411682,Bessie town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,10250,US4010250,2411747,Burns Flat town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,11650,US4011650,2413161,Canute town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,15400,US4015400,2409485,Clinton city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,16400,US4016400,2413229,Colony town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,17300,US4017300,2413242,Corn town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,20850,US4020850,2412430,Dill City town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,27450,US4027450,2412645,Foss town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,51250,US4051250,2411230,New Cordell city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,63700,US4063700,2412566,Rocky town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,149,Washita County,US40149,66400,US4066400,2413271,Sentinel town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,151,Woods County,US40151,1800,US4001800,2409690,Alva city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,151,Woods County,US40151,3550,US4003550,2411655,Avard,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,151,Woods County,US40151,11750,US4011750,2413163,Capron town,INCORPORATED PLACE,C9,I,FALSE
OK,40,US40,151,Woods County,US40151,19050,US4019050,2412401,Dacoma town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,151,Woods County,US40151,27850,US4027850,2412658,Freedom town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,151,Woods County,US40151,36050,US4036050,2805327,Hopeton,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,151,Woods County,US40151,79350,US4079350,2412197,Waynoka city,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,153,Woodward County,US40153,27350,US4027350,2412643,Fort Supply town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,153,Woodward County,US40153,49250,US4049250,2413012,Mooreland town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,153,Woodward County,US40153,50150,US4050150,2413031,Mutual town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,153,Woodward County,US40153,61500,US4061500,2805350,Quinlan,CENSUS DESIGNATED PLACE,U1,S,TRUE
OK,40,US40,153,Woodward County,US40153,66650,US4066650,2413277,Sharon town,INCORPORATED PLACE,C1,A,TRUE
OK,40,US40,153,Woodward County,US40153,82150,US4082150,2412305,Woodward city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,3650,US4103650,2409773,Baker City city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,31050,US4131050,2410658,Greenhorn city,INCORPORATED PLACE,C9,I,FALSE
OR,41,US41,1,Baker County,US41001,31600,US4131600,2410683,Haines city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,31650,US4131650,2410686,Halfway city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,35700,US4135700,2410808,Huntington city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,61700,US4161700,2410936,Richland city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,71000,US4171000,2412002,Sumpter city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,1,Baker County,US41001,76250,US4176250,2412133,Unity city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,3,Benton County,US41003,275,US4100275,2409661,Adair Village city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,3,Benton County,US41003,1000,US4101000,2409675,Albany city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,3,Benton County,US41003,1700,US4101700,2584402,Alpine,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,3,Benton County,US41003,1800,US4101800,2584403,Alsea,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,3,Benton County,US41003,5700,US4105700,2584405,Bellfountain,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,3,Benton County,US41003,6950,US4106950,2584408,Blodgett,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,3,Benton County,US41003,15800,US4115800,2410237,Corvallis city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,3,Benton County,US41003,39350,US4139350,2584417,Kings Valley,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,3,Benton County,US41003,49600,US4149600,2411135,Monroe city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,3,Benton County,US41003,57450,US4157450,2411413,Philomath city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,3,Benton County,US41003,70870,US4170870,2584425,Summit,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,4000,US4104000,2409787,Barlow city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,5250,US4105250,2584404,Beavercreek,CENSUS DESIGNATED PLACE,U2,S,TRUE
OR,41,US41,5,Clackamas County,US41005,7550,US4107550,2805447,Boring,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,10750,US4110750,2409974,Canby city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,17800,US4117800,2787907,Damascus,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,23800,US4123800,2410457,Estacada city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,29000,US4129000,2410593,Gladstone city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,30250,US4130250,2584415,Government Camp,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,32050,US4132050,2410698,Happy Valley city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,37400,US4137400,2408444,Jennings Lodge,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,37650,US4137650,2410145,Johnson City city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,40550,US4140550,2411606,Lake Oswego city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,48650,US4148650,2411116,Milwaukie city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,49450,US4149450,2411131,Molalla city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,50236,US4150236,2408877,Mount Hood Villages,CENSUS DESIGNATED PLACE,U2,S,TRUE
OR,41,US41,5,Clackamas County,US41005,50450,US4150450,2584419,Mulino,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,53900,US4153900,2408962,Oak Grove,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,54325,US4154325,2408970,Oatfield,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,55200,US4155200,2411332,Oregon City city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,59000,US4159000,2411471,Portland city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,61550,US4161550,2805458,Rhododendron,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,62250,US4162250,2410964,Rivergrove city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,65250,US4165250,2411809,Sandy city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,69800,US4169800,2584424,Stafford,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,5,Clackamas County,US41005,74950,US4174950,2412103,Tualatin city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,80150,US4180150,2412224,West Linn city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,5,Clackamas County,US41005,82800,US4182800,2412277,Wilsonville city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,7,Clatsop County,US41007,3150,US4103150,2409744,Astoria city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,7,Clatsop County,US41007,10850,US4110850,2409975,Cannon Beach city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,7,Clatsop County,US41007,28450,US4128450,2410578,Gearhart city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,7,Clatsop County,US41007,37202,US4137202,2611736,Jeffers Gardens,CENSUS DESIGNATED PLACE,U2,S,TRUE
OR,41,US41,7,Clatsop County,US41007,39850,US4139850,2812875,Knappa,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,7,Clatsop County,US41007,62292,US4162292,2812873,River Point,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,7,Clatsop County,US41007,65950,US4165950,2411854,Seaside city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,7,Clatsop County,US41007,71800,US4171800,2812874,Svensen,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,7,Clatsop County,US41007,78900,US4178900,2412184,Warrenton city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,7,Clatsop County,US41007,80400,US4180400,2611784,Westport,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,9,Columbia County,US41009,13750,US4113750,2409472,Clatskanie city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,14750,US4114750,2410201,Columbia City city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,18450,US4118450,2611727,Deer Island,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,9,Columbia County,US41009,59750,US4159750,2411488,Prescott city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,60850,US4160850,2411511,Rainier city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,64600,US4164600,2411759,St. Helens city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,65500,US4165500,2411837,Scappoose city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,77250,US4177250,2412152,Vernonia city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,9,Columbia County,US41009,78800,US4178800,2611783,Warren,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,11,Coos County,US41011,3800,US4103800,2409782,Bandon city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,4400,US4104400,2407800,Barview,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,11,Coos County,US41011,9600,US4109600,2407922,Bunker Hill,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,11,Coos County,US41011,15250,US4115250,2410223,Coos Bay city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,15350,US4115350,2410226,Coquille city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,29100,US4129100,2611732,Glasgow,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,11,Coos County,US41011,40650,US4140650,2411611,Lakeside city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,51050,US4151050,2411205,Myrtle Point city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,53000,US4153000,2411269,North Bend city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,59600,US4159600,2411482,Powers city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,11,Coos County,US41011,65450,US4165450,2812876,Saunders Lake,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,13,Crook County,US41013,38075,US4138075,2805453,Juniper Canyon,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,13,Crook County,US41013,54527,US4154527,2812877,Ochoco West,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,13,Crook County,US41013,59850,US4159850,2411494,Prineville city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,13,Crook County,US41013,59916,US4159916,2812878,Prineville Lake Acres,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,15,Curry County,US41015,8650,US4108650,2409916,Brookings city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,15,Curry County,US41015,29900,US4129900,2410609,Gold Beach city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,15,Curry County,US41015,32100,US4132100,2408351,Harbor,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,15,Curry County,US41015,40950,US4140950,2611739,Langlois,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,15,Curry County,US41015,51950,US4151950,2611770,Nesika Beach,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,15,Curry County,US41015,58050,US4158050,2611773,Pistol River,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,15,Curry County,US41015,59250,US4159250,2411467,Port Orford city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,15,Curry County,US41015,79500,US4179500,2805463,Wedderburn,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,5800,US4105800,2409832,Bend city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,17,Deschutes County,US41017,6650,US4106650,2584407,Black Butte Ranch,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,16975,US4116975,2787935,Crooked River Ranch,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,19020,US4119020,2408662,Deschutes River Woods,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,21450,US4121450,2584414,Eagle Crest,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,41050,US4141050,2411579,La Pine city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,17,Deschutes County,US41017,60070,US4160070,2584421,Pronghorn,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,61200,US4161200,2411533,Redmond city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,17,Deschutes County,US41017,66385,US4166385,2584422,Seventh Mountain,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,67950,US4167950,2411907,Sisters city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,17,Deschutes County,US41017,71250,US4171250,2584426,Sunriver,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,72800,US4172800,2410070,Terrebonne,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,72820,US4172820,2584427,Tetherow,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,73225,US4173225,2409317,Three Rivers,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,17,Deschutes County,US41017,75050,US4175050,2584428,Tumalo,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,11000,US4111000,2409980,Canyonville city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,18150,US4118150,2611726,Days Creek,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,19600,US4119600,2611728,Dillard,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,20500,US4120500,2410354,Drain city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,22800,US4122800,2410429,Elkton city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,24100,US4124100,2611729,Fair Oaks,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,27850,US4127850,2611731,Gardiner,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,29350,US4129350,2410599,Glendale city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,29750,US4129750,2408301,Glide,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,30750,US4130750,2408328,Green,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,43650,US4143650,2611750,Lookingglass,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,47350,US4147350,2611755,Melrose,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,50950,US4150950,2411204,Myrtle Creek city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,54000,US4154000,2411293,Oakland city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,61300,US4161300,2410921,Reedsport city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,61850,US4161850,2410943,Riddle city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,63650,US4163650,2410997,Roseburg city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,63660,US4163660,2409210,Roseburg North,CENSUS DESIGNATED PLACE,U2,S,TRUE
OR,41,US41,19,Douglas County,US41019,71650,US4171650,2412018,Sutherlin city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,74650,US4174650,2409349,Tri-City,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,83050,US4183050,2409605,Winchester Bay,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,19,Douglas County,US41019,83400,US4183400,2412287,Winston city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,19,Douglas County,US41019,84600,US4184600,2412320,Yoncalla city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,21,Gilliam County,US41021,2800,US4102800,2409730,Arlington city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,21,Gilliam County,US41021,15000,US4115000,2410215,Condon city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,21,Gilliam County,US41021,43400,US4143400,2410865,Lonerock city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,10950,US4110950,2413162,Canyon City town,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,18300,US4118300,2412411,Dayville town,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,30500,US4130500,2410642,Granite city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,31050,US4131050,2410658,Greenhorn city,INCORPORATED PLACE,C9,I,FALSE
OR,41,US41,23,Grant County,US41023,37550,US4137550,2410144,John Day city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,43550,US4143550,2410868,Long Creek city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,49750,US4149750,2411152,Monument city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,50250,US4150250,2411182,Mount Vernon city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,59650,US4159650,2411484,Prairie City city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,23,Grant County,US41023,66200,US4166200,2411867,Seneca city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,25,Harney County,US41025,9800,US4109800,2409949,Burns city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,25,Harney County,US41025,16450,US4116450,2611725,Crane,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,25,Harney County,US41025,34250,US4134250,2410768,Hines city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,27,Hood River County,US41027,11600,US4111600,2409403,Cascade Locks city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,27,Hood River County,US41027,34900,US4134900,2410787,Hood River city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,27,Hood River County,US41027,50200,US4150200,2611768,Mount Hood,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,27,Hood River County,US41027,54550,US4154550,2408977,Odell,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,27,Hood River County,US41027,56500,US4156500,2409028,Parkdale,CENSUS DESIGNATED PLACE,U1,S,TRUE
OR,41,US41,29,Jackson County,US41029,3050,US4103050,2409740,Ashland city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,29,Jackson County,US41029,10050,US4110050,2411750,Butte Falls town,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,29,Jackson County,US41029,12400,US4112400,2409428,Central Point city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,29,Jackson County,US41029,21550,US4121550,2410382,Eagle Point city,INCORPORATED PLACE,C1,A,TRUE
OR,41,US41,29,Jackson County,US41029,26165,US4126165,2611730,Foots Creek,CENSUS DESIGNATED PLACE,U1,S,TRUE
