city_fip,PLACENAME,State-City
US4224712,Fairless Hills,US42-FAIRLESS HILLS
US4225496,Feasterville,US42-FEASTERVILLE
US4236192,Hulmeville borough,US42-HULMEVILLE BOROUGH
US4237304,Ivyland borough,US42-IVYLAND BOROUGH
US4241392,Langhorne borough,US42-LANGHORNE BOROUGH
US4241416,Langhorne Manor borough,US42-LANGHORNE MANOR BOROUGH
US4242928,Levittown,US42-LEVITTOWN
US4249440,Milford Square,US42-MILFORD SQUARE
US4251144,Morrisville borough,US42-MORRISVILLE BOROUGH
US4253296,New Britain borough,US42-NEW BRITAIN BOROUGH
US4253712,New Hope borough,US42-NEW HOPE BOROUGH
US4254184,Newtown borough,US42-NEWTOWN BOROUGH
US4254268,Newtown Grant,US42-NEWTOWN GRANT
US4258936,Penndel borough,US42-PENNDEL BOROUGH
US4259384,Perkasie borough,US42-PERKASIE BOROUGH
US4261624,Plumsteadville,US42-PLUMSTEADVILLE
US4263048,Quakertown borough,US42-QUAKERTOWN BOROUGH
US4264464,Richboro,US42-RICHBORO
US4264584,Richlandtown borough,US42-RICHLANDTOWN BOROUGH
US4264856,Riegelsville borough,US42-RIEGELSVILLE BOROUGH
US4269248,Sellersville borough,US42-SELLERSVILLE BOROUGH
US4270744,Silverdale borough,US42-SILVERDALE BOROUGH
US4272768,Spinnerstown,US42-SPINNERSTOWN
US4276304,Telford borough,US42-TELFORD BOROUGH
US4277456,Trevose,US42-TREVOSE
US4277704,Trumbauersville borough,US42-TRUMBAUERSVILLE BOROUGH
US4277744,Tullytown borough,US42-TULLYTOWN BOROUGH
US4280229,Village Shires,US42-VILLAGE SHIRES
US4280962,Warminster Heights,US42-WARMINSTER HEIGHTS
US4286112,Woodbourne,US42-WOODBOURNE
US4286352,Woodside,US42-WOODSIDE
US4286920,Yardley borough,US42-YARDLEY BOROUGH
US4209528,Bruin borough,US42-BRUIN BOROUGH
US4210464,Butler,US42-BUTLER
US4210800,Callery borough,US42-CALLERY BOROUGH
US4213152,Cherry Valley borough,US42-CHERRY VALLEY BOROUGH
US4213440,Chicora borough,US42-CHICORA BOROUGH
US4215808,Connoquenessing borough,US42-CONNOQUENESSING BOROUGH
US4220904,East Butler borough,US42-EAST BUTLER BOROUGH
US4222128,Eau Claire borough,US42-EAU CLAIRE BOROUGH
US4224248,Evans City borough,US42-EVANS CITY BOROUGH
US4224832,Fairview borough,US42-FAIRVIEW BOROUGH
US4232688,Harmony borough,US42-HARMONY BOROUGH
US4232896,Harrisville borough,US42-HARRISVILLE BOROUGH
US4235364,Homeacre-Lyndora,US42-HOMEACRE-LYNDORA
US4238768,Karns City borough,US42-KARNS CITY BOROUGH
US4240948,Lake Arthur Estates,US42-LAKE ARTHUR ESTATES
US4247672,Mars borough,US42-MARS BOROUGH
US4248336,Meadowood,US42-MEADOWOOD
US4248728,Meridian,US42-MERIDIAN
US4254552,Nixon,US42-NIXON
US4255969,Oak Hills,US42-OAK HILLS
US4259672,Petrolia borough,US42-PETROLIA BOROUGH
US4262224,Portersville borough,US42-PORTERSVILLE BOROUGH
US4262752,Prospect borough,US42-PROSPECT BOROUGH
US4268056,Saxonburg borough,US42-SAXONBURG BOROUGH
US4269309,Seven Fields borough,US42-SEVEN FIELDS BOROUGH
US4269715,Shanor-Northvue,US42-SHANOR-NORTHVUE
US4271184,Slippery Rock borough,US42-SLIPPERY ROCK BOROUGH
US4271210,Slippery Rock University,US42-SLIPPERY ROCK UNIVERSITY
US4278608,Unionville,US42-UNIONVILLE
US4279504,Valencia borough,US42-VALENCIA BOROUGH
US4283376,West Liberty borough,US42-WEST LIBERTY BOROUGH
US4284064,West Sunbury borough,US42-WEST SUNBURY BOROUGH
US4287272,Zelienople borough,US42-ZELIENOPLE BOROUGH
US4203296,Ashville borough,US42-ASHVILLE BOROUGH
US4204768,Beaverdale,US42-BEAVERDALE
US4205400,Belmont,US42-BELMONT
US4206976,Blandburg,US42-BLANDBURG
US4209400,Brownstown borough,US42-BROWNSTOWN BOROUGH
US4211456,Carrolltown borough,US42-CARROLLTOWN BOROUGH
US4211616,Cassandra borough,US42-CASSANDRA BOROUGH
US4213384,Chest Springs borough,US42-CHEST SPRINGS BOROUGH
US4215416,Colver,US42-COLVER
US4217136,Cresson borough,US42-CRESSON BOROUGH
US4217976,Daisytown borough,US42-DAISYTOWN BOROUGH
US4218000,Dale borough,US42-DALE BOROUGH
US4220336,Dunlo,US42-DUNLO
US4220992,East Conemaugh borough,US42-EAST CONEMAUGH BOROUGH
US4222144,Ebensburg borough,US42-EBENSBURG BOROUGH
US4222712,Ehrenfeld borough,US42-EHRENFELD BOROUGH
US4222976,Elim,US42-ELIM
US4225680,Ferndale borough,US42-FERNDALE BOROUGH
US4227360,Franklin borough,US42-FRANKLIN BOROUGH
US4228328,Gallitzin borough,US42-GALLITZIN BOROUGH
US4228720,Geistown borough,US42-GEISTOWN BOROUGH
US4233080,Hastings borough,US42-HASTINGS BOROUGH
US4238288,Johnstown,US42-JOHNSTOWN
US4243248,Lilly borough,US42-LILLY BOROUGH
US4244664,Lorain borough,US42-LORAIN BOROUGH
US4244704,Loretto borough,US42-LORETTO BOROUGH
US4252312,Mundys Corner,US42-MUNDYS CORNER
US4252616,Nanty-Glo borough,US42-NANTY-GLO BOROUGH
US4255000,Northern Cambria borough,US42-NORTHERN CAMBRIA BOROUGH
US4255996,Oakland,US42-OAKLAND
US4258432,Patton borough,US42-PATTON BOROUGH
US4262048,Portage borough,US42-PORTAGE BOROUGH
US4264288,Revloc,US42-REVLOC
US4265088,Riverside,US42-RIVERSIDE
US4267352,St. Michael,US42-ST. MICHAEL
US4267608,Salix,US42-SALIX
US4267920,Sankertown borough,US42-SANKERTOWN BOROUGH
US4268104,Scalp Level borough,US42-SCALP LEVEL BOROUGH
US4270640,Sidman,US42-SIDMAN
US4272168,South Fork borough,US42-SOUTH FORK BOROUGH
US4272344,Southmont borough,US42-SOUTHMONT BOROUGH
US4273224,Spring Hill,US42-SPRING HILL
US4275136,Summerhill borough,US42-SUMMERHILL BOROUGH
US4277808,Tunnelhill borough,US42-TUNNELHILL BOROUGH
US4278700,University of Pittsburgh Johnstown,US42-UNIVERSITY OF PITTSBURGH JOHNSTOWN
US4280264,Vinco,US42-VINCO
US4280288,Vintondale borough,US42-VINTONDALE BOROUGH
US4283584,Westmont borough,US42-WESTMONT BOROUGH
US4284240,Westwood,US42-WESTWOOD
US4285528,Wilmore borough,US42-WILMORE BOROUGH
US4219976,Driftwood borough,US42-DRIFTWOOD BOROUGH
US4223600,Emporium borough,US42-EMPORIUM BOROUGH
US4262784,Prospect Park,US42-PROSPECT PARK
US4200652,Albrightsville,US42-ALBRIGHTSVILLE
US4204816,Beaver Meadows borough,US42-BEAVER MEADOWS BOROUGH
US4207880,Bowmanstown borough,US42-BOWMANSTOWN BOROUGH
US4221816,East Side borough,US42-EAST SIDE BOROUGH
US4235172,Holiday Pocono,US42-HOLIDAY POCONO
US4236904,Indian Mountain Lake,US42-INDIAN MOUNTAIN LAKE
US4238200,Jim Thorpe borough,US42-JIM THORPE BOROUGH
US4241464,Lansford borough,US42-LANSFORD BOROUGH
US4242472,Lehighton borough,US42-LEHIGHTON BOROUGH
US4253088,Nesquehoning borough,US42-NESQUEHONING BOROUGH
US4257696,Palmerton borough,US42-PALMERTON BOROUGH
US4258304,Parryville borough,US42-PARRYVILLE BOROUGH
US4275248,Summit Hill borough,US42-SUMMIT HILL BOROUGH
US4277163,Towamensing Trails,US42-TOWAMENSING TRAILS
US4277424,Tresckow,US42-TRESCKOW
US4281856,Weatherly borough,US42-WEATHERLY BOROUGH
US4282080,Weissport borough,US42-WEISSPORT BOROUGH
US4282088,Weissport East,US42-WEISSPORT EAST
US4200100,Aaronsburg,US42-AARONSBURG
US4203792,Baileyville,US42-BAILEYVILLE
US4205256,Bellefonte borough,US42-BELLEFONTE BOROUGH
US4206960,Blanchard,US42-BLANCHARD
US4207368,Boalsburg,US42-BOALSBURG
US4211544,Casanova,US42-CASANOVA
US4212376,Centre Hall borough,US42-CENTRE HALL BOROUGH
US4213768,Clarence,US42-CLARENCE
US4214760,Coburn,US42-COBURN
US4215860,Continental Courts,US42-CONTINENTAL COURTS
US4220604,Eagle Creek,US42-EAGLE CREEK
US4220664,Eagleville,US42-EAGLEVILLE
US4235336,Holters Crossing,US42-HOLTERS CROSSING
US4235888,Houserville,US42-HOUSERVILLE
US4235960,Howard borough,US42-HOWARD BOROUGH
US4236064,Hublersburg,US42-HUBLERSBURG
US4237544,Jacksonville,US42-JACKSONVILLE
US4238528,Julian,US42-JULIAN
US4242632,Lemont,US42-LEMONT
US4246504,Madisonburg,US42-MADISONBURG
US4249368,Milesburg borough,US42-MILESBURG BOROUGH
US4249768,Millheim borough,US42-MILLHEIM BOROUGH
US4250104,Mingoville,US42-MINGOVILLE
US4250760,Monument,US42-MONUMENT
US4250879,Moose Run,US42-MOOSE RUN
US4251240,Moshannon,US42-MOSHANNON
US4251552,Mount Eagle,US42-MOUNT EAGLE
US4254520,Nittany,US42-NITTANY
US4255304,North Philipsburg,US42-NORTH PHILIPSBURG
US4257160,Orviston,US42-ORVISTON
US4258036,Park Forest Village,US42-PARK FOREST VILLAGE
US4259580,Peru,US42-PERU
US4260008,Philipsburg borough,US42-PHILIPSBURG BOROUGH
US4260432,Pine Glen,US42-PINE GLEN
US4260496,Pine Grove Mills,US42-PINE GROVE MILLS
US4261232,Pleasant Gap,US42-PLEASANT GAP
US4262280,Port Matilda borough,US42-PORT MATILDA BOROUGH
US4262384,Potters Mills,US42-POTTERS MILLS
US4263349,Ramblewood,US42-RAMBLEWOOD
US4263688,Rebersburg,US42-REBERSBURG
US4266688,Runville,US42-RUNVILLE
US4267872,Sandy Ridge,US42-SANDY RIDGE
US4271600,Snow Shoe borough,US42-SNOW SHOE BOROUGH
US4271672,Snydertown,US42-SNYDERTOWN
US4272416,South Philipsburg,US42-SOUTH PHILIPSBURG
US4273288,Spring Mills,US42-SPRING MILLS
US4273808,State College borough,US42-STATE COLLEGE BOROUGH
US4274544,Stormstown,US42-STORMSTOWN
US4277016,Toftrees,US42-TOFTREES
US4278616,Unionville borough,US42-UNIONVILLE BOROUGH
US4286432,Woodward,US42-WOODWARD
US4286936,Yarnell,US42-YARNELL
US4287320,Zion,US42-ZION
US4203384,Atglen borough,US42-ATGLEN BOROUGH
US4203656,Avondale borough,US42-AVONDALE BOROUGH
US4205904,Berwyn,US42-BERWYN
US4210816,Caln,US42-CALN
US4212440,Chadds Ford,US42-CHADDS FORD
US4213216,Chesterbrook,US42-CHESTERBROOK
US4213418,Cheyney University,US42-CHEYNEY UNIVERSITY
US4214712,Coatesville,US42-COATESVILLE
US4214808,Cochranville,US42-COCHRANVILLE
US4219040,Devon,US42-DEVON
US4219232,Dilworthtown,US42-DILWORTHTOWN
US4219752,Downingtown borough,US42-DOWNINGTOWN BOROUGH
US4220600,Eagle,US42-EAGLE
US4220662,Eagleview,US42-EAGLEVIEW
US4223440,Elverson borough,US42-ELVERSON BOROUGH
US4224440,Exton,US42-EXTON
US4227616,Frazer,US42-FRAZER
US4229704,Glenmoore,US42-GLENMOORE
US4232280,Hamorton,US42-HAMORTON
US4233328,Hayti,US42-HAYTI
US4235528,Honey Brook borough,US42-HONEY BROOK BOROUGH
US4239272,Kenilworth,US42-KENILWORTH
US4239352,Kennett Square borough,US42-KENNETT SQUARE BOROUGH
US4239648,Kimberton,US42-KIMBERTON
US4243544,Lincoln University,US42-LINCOLN UNIVERSITY
US4243744,Lionville,US42-LIONVILLE
US4246792,Malvern borough,US42-MALVERN BOROUGH
US4247728,Marshallton,US42-MARSHALLTON
US4250232,Modena borough,US42-MODENA BOROUGH
US4255704,Nottingham,US42-NOTTINGHAM
US4257480,Oxford borough,US42-OXFORD BOROUGH
US4257816,Paoli,US42-PAOLI
US4258032,Parkesburg borough,US42-PARKESBURG BOROUGH
US4260120,Phoenixville borough,US42-PHOENIXVILLE BOROUGH
US4261968,Pomeroy,US42-POMEROY
US4262872,Pughtown,US42-PUGHTOWN
US4267104,Sadsburyville,US42-SADSBURYVILLE
US4272072,South Coatesville borough,US42-SOUTH COATESVILLE BOROUGH
US4272432,South Pottstown,US42-SOUTH POTTSTOWN
US4272920,Spring City borough,US42-SPRING CITY BOROUGH
US4276584,Thorndale,US42-THORNDALE
US4277144,Toughkenamon,US42-TOUGHKENAMON
US4278624,Unionville,US42-UNIONVILLE
US4282704,West Chester borough,US42-WEST CHESTER BOROUGH
US4283104,West Grove borough,US42-WEST GROVE BOROUGH
US4284248,Westwood,US42-WESTWOOD
US4210792,Callensburg borough,US42-CALLENSBURG BOROUGH
US4213800,Clarion borough,US42-CLARION BOROUGH
US4217440,Crown,US42-CROWN
US4220840,East Brady borough,US42-EAST BRADY BOROUGH
US4223568,Emlenton borough,US42-EMLENTON BOROUGH
US4227112,Foxburg borough,US42-FOXBURG BOROUGH
US4233216,Hawthorn borough,US42-HAWTHORN BOROUGH
US4240272,Knox borough,US42-KNOX BOROUGH
US4242328,Leeper,US42-LEEPER
US4247404,Marianne,US42-MARIANNE
US4253248,New Bethlehem borough,US42-NEW BETHLEHEM BOROUGH
US4264904,Rimersburg borough,US42-RIMERSBURG BOROUGH
US4267384,St. Petersburg borough,US42-ST. PETERSBURG BOROUGH
US4270368,Shippenville borough,US42-SHIPPENVILLE BOROUGH
US4271176,Sligo borough,US42-SLIGO BOROUGH
US4274728,Strattanville borough,US42-STRATTANVILLE BOROUGH
US4278120,Tylersburg,US42-TYLERSBURG
US4280384,Vowinckel,US42-VOWINCKEL
US4202072,Allport,US42-ALLPORT
US4206280,Bigler,US42-BIGLER
US4208744,Brisbin borough,US42-BRISBIN BOROUGH
US4210280,Burnside borough,US42-BURNSIDE BOROUGH
US4213240,Chester Hill borough,US42-CHESTER HILL BOROUGH
US4214064,Clearfield borough,US42-CLEARFIELD BOROUGH
US4214656,Coalport borough,US42-COALPORT BOROUGH
US4217840,Curwensville borough,US42-CURWENSVILLE BOROUGH
US4220136,DuBois,US42-DUBOIS
US4225136,Falls Creek borough,US42-FALLS CREEK BOROUGH
US4229632,Glen Hope borough,US42-GLEN HOPE BOROUGH
US4230280,Grampian borough,US42-GRAMPIAN BOROUGH
US4230528,Grassflat,US42-GRASSFLAT
US4233184,Hawk Run,US42-HAWK RUN
US4235928,Houtzdale borough,US42-HOUTZDALE BOROUGH
US4236568,Hyde,US42-HYDE
US4237192,Irvona borough,US42-IRVONA BOROUGH
US4240680,Kylertown,US42-KYLERTOWN
US4246568,Mahaffey borough,US42-MAHAFFEY BOROUGH
US4251120,Morrisdale,US42-MORRISDALE
US4253336,Newburg borough,US42-NEWBURG BOROUGH
US4254344,New Washington borough,US42-NEW WASHINGTON BOROUGH
US4256488,Oklahoma,US42-OKLAHOMA
US4257232,Osceola Mills borough,US42-OSCEOLA MILLS BOROUGH
US4261704,Plymptonville,US42-PLYMPTONVILLE
US4263360,Ramey borough,US42-RAMEY BOROUGH
US4267784,Sandy,US42-SANDY
US4277335,Treasure Lake,US42-TREASURE LAKE
US4277568,Troutville borough,US42-TROUTVILLE BOROUGH
US4280640,Wallaceton borough,US42-WALLACETON BOROUGH
US4282792,West Decatur,US42-WEST DECATUR
US4283736,Westover borough,US42-WESTOVER BOROUGH
US4203632,Avis borough,US42-AVIS BOROUGH
US4204984,Beech Creek borough,US42-BEECH CREEK BOROUGH
US4211648,Castanea,US42-CASTANEA
US4214368,Clintondale,US42-CLINTONDALE
US4220416,Dunnstown,US42-DUNNSTOWN
US4225376,Farwell,US42-FARWELL
US4226296,Flemington borough,US42-FLEMINGTON BOROUGH
US4241104,Lamar,US42-LAMAR
US4244128,Lock Haven,US42-LOCK HAVEN
US4244400,Loganton borough,US42-LOGANTON BOROUGH
US4246112,McElhattan,US42-MCELHATTAN
US4249760,Mill Hall borough,US42-MILL HALL BOROUGH
US4254784,North Bend,US42-NORTH BEND
US4263496,Rauchtown,US42-RAUCHTOWN
US4264200,Renovo borough,US42-RENOVO BOROUGH
US4266384,Rote,US42-ROTE
US4267624,Salona,US42-SALONA
US4272448,South Renovo borough,US42-SOUTH RENOVO BOROUGH
US4278144,Tylersville,US42-TYLERSVILLE
US4286472,Woolrich,US42-WOOLRICH
US4202088,Almedia,US42-ALMEDIA
US4202968,Aristes,US42-ARISTES
US4203264,Ashland borough,US42-ASHLAND BOROUGH
US4205680,Benton borough,US42-BENTON BOROUGH
US4205888,Berwick borough,US42-BERWICK BOROUGH
US4207128,Bloomsburg,US42-BLOOMSBURG
US4208472,Briar Creek borough,US42-BRIAR CREEK BOROUGH
US4209792,Buckhorn,US42-BUCKHORN
US4211736,Catawissa borough,US42-CATAWISSA BOROUGH
US4212312,Centralia borough,US42-CENTRALIA BOROUGH
US4224088,Espy,US42-ESPY
US4224448,Eyers Grove,US42-EYERS GROVE
US4225744,Fernville,US42-FERNVILLE
US4226984,Foundryville,US42-FOUNDRYVILLE
US4237024,Iola,US42-IOLA
US4237728,Jamison City,US42-JAMISON CITY
US4238152,Jerseytown,US42-JERSEYTOWN
US4238392,Jonestown,US42-JONESTOWN
US4243224,Lightstreet,US42-LIGHTSTREET
US4243320,Lime Ridge,US42-LIME RIDGE
US4244224,Locustdale,US42-LOCUSTDALE
US4246720,Mainville,US42-MAINVILLE
US4249312,Mifflinville,US42-MIFFLINVILLE
US4249944,Millville borough,US42-MILLVILLE BOROUGH
US4255792,Numidia,US42-NUMIDIA
US4256912,Orangeville borough,US42-ORANGEVILLE BOROUGH
US4265872,Rohrsburg,US42-ROHRSBURG
US4266696,Rupert,US42-RUPERT
US4271056,Slabtown,US42-SLABTOWN
US4274184,Stillwater borough,US42-STILLWATER BOROUGH
US4280656,Waller,US42-WALLER
US4285076,Wilburton Number One,US42-WILBURTON NUMBER ONE
US4285078,Wilburton Number Two,US42-WILBURTON NUMBER TWO
US4200372,Adamsville,US42-ADAMSVILLE
US4203440,Atlantic,US42-ATLANTIC
US4207120,Blooming Valley borough,US42-BLOOMING VALLEY BOROUGH
US4210912,Cambridge Springs borough,US42-CAMBRIDGE SPRINGS BOROUGH
US4211072,Canadohta Lake,US42-CANADOHTA LAKE
US4212184,Centerville borough,US42-CENTERVILLE BOROUGH
US4214800,Cochranton borough,US42-COCHRANTON BOROUGH
US4215744,Conneaut Lake borough,US42-CONNEAUT LAKE BOROUGH
US4215755,Conneaut Lakeshore,US42-CONNEAUT LAKESHORE
US4215760,Conneautville borough,US42-CONNEAUTVILLE BOROUGH
US4227648,Fredericksburg,US42-FREDERICKSBURG
US4228768,Geneva,US42-GENEVA
US4231840,Guys Mills,US42-GUYS MILLS
US4232656,Harmonsburg,US42-HARMONSBURG
US4232976,Hartstown,US42-HARTSTOWN
US4236616,Hydetown borough,US42-HYDETOWN BOROUGH
US4239504,Kerrtown,US42-KERRTOWN
US4243552,Lincolnville,US42-LINCOLNVILLE
US4243656,Linesville borough,US42-LINESVILLE BOROUGH
US4248360,Meadville,US42-MEADVILLE
US4263009,Pymatuning Central,US42-PYMATUNING CENTRAL
US4263011,Pymatuning North,US42-PYMATUNING NORTH
US4263013,Pymatuning South,US42-PYMATUNING SOUTH
US4264440,Riceville,US42-RICEVILLE
US4267120,Saegertown borough,US42-SAEGERTOWN BOROUGH
US4272704,Spartansburg borough,US42-SPARTANSBURG BOROUGH
US4272872,Springboro borough,US42-SPRINGBORO BOROUGH
US4276904,Titusville,US42-TITUSVILLE
US4277232,Townville borough,US42-TOWNVILLE BOROUGH
US4279912,Venango borough,US42-VENANGO BOROUGH
US4286160,Woodcock borough,US42-WOODCOCK BOROUGH
US4207472,Boiling Springs,US42-BOILING SPRINGS
US4211000,Camp Hill borough,US42-CAMP HILL BOROUGH
US4211272,Carlisle borough,US42-CARLISLE BOROUGH
US4211280,Carlisle Barracks,US42-CARLISLE BARRACKS
US4223744,Enola,US42-ENOLA
US4242648,Lemoyne borough,US42-LEMOYNE BOROUGH
US4244824,Lower Allen,US42-LOWER ALLEN
US4248376,Mechanicsburg borough,US42-MECHANICSBURG BOROUGH
US4248868,Messiah College,US42-MESSIAH COLLEGE
US4251592,Mount Holly Springs borough,US42-MOUNT HOLLY SPRINGS BOROUGH
US4253344,Newburg borough,US42-NEWBURG BOROUGH
US4253464,New Cumberland borough,US42-NEW CUMBERLAND BOROUGH
US4253752,New Kingstown,US42-NEW KINGSTOWN
US4254320,Newville borough,US42-NEWVILLE BOROUGH
US4261080,Plainfield,US42-PLAINFIELD
US4268188,Schlusser,US42-SCHLUSSER
US4270352,Shippensburg borough,US42-SHIPPENSBURG BOROUGH
US4270362,Shippensburg University,US42-SHIPPENSBURG UNIVERSITY
US4270384,Shiremanstown borough,US42-SHIREMANSTOWN BOROUGH
US4282920,West Fairview,US42-WEST FAIRVIEW
US4286528,Wormleysburg borough,US42-WORMLEYSBURG BOROUGH
US4205856,Berrysburg borough,US42-BERRYSBURG BOROUGH
US4208432,Bressler,US42-BRESSLER
US4215328,Colonial Park,US42-COLONIAL PARK
US4218272,Dauphin borough,US42-DAUPHIN BOROUGH
US4223024,Elizabethville borough,US42-ELIZABETHVILLE BOROUGH
US4223704,Enhaut,US42-ENHAUT
US4230600,Gratz borough,US42-GRATZ BOROUGH
US4232032,Halifax borough,US42-HALIFAX BOROUGH
US4232800,Harrisburg,US42-HARRISBURG
US4234144,Hershey,US42-HERSHEY
US4234664,Highspire borough,US42-HIGHSPIRE BOROUGH
US4236232,Hummelstown borough,US42-HUMMELSTOWN BOROUGH
US4241944,Lawnton,US42-LAWNTON
US4242704,Lenkerville,US42-LENKERVILLE
US4243672,Linglestown,US42-LINGLESTOWN
US4245592,Lykens borough,US42-LYKENS BOROUGH
US4249128,Middletown borough,US42-MIDDLETOWN BOROUGH
US4249680,Millersburg borough,US42-MILLERSBURG BOROUGH
US4256264,Oberlin,US42-OBERLIN
US4257648,Palmdale,US42-PALMDALE
US4258504,Paxtang borough,US42-PAXTANG BOROUGH
US4258528,Paxtonia,US42-PAXTONIA
US4258712,Penbrook borough,US42-PENBROOK BOROUGH
US4260264,Pillow borough,US42-PILLOW BOROUGH
US4262736,Progress,US42-PROGRESS
US4266560,Royalton borough,US42-ROYALTON BOROUGH
US4266864,Rutherford,US42-RUTHERFORD
US4271032,Skyline View,US42-SKYLINE VIEW
US4273888,Steelton borough,US42-STEELTON BOROUGH
US4278472,Union Deposit,US42-UNION DEPOSIT
US4284968,Wiconsico,US42-WICONSICO
US4285320,Williamstown borough,US42-WILLIAMSTOWN BOROUGH
US4200676,Aldan borough,US42-ALDAN BOROUGH
US4202896,Ardmore,US42-ARDMORE
US4207616,Boothwyn,US42-BOOTHWYN
US4209080,Brookhaven borough,US42-BROOKHAVEN BOROUGH
US4209248,Broomall,US42-BROOMALL
US4209728,Bryn Mawr,US42-BRYN MAWR
US4212440,Chadds Ford,US42-CHADDS FORD
US4213208,Chester,US42-CHESTER
US4213232,Chester Heights borough,US42-CHESTER HEIGHTS BOROUGH
US4213418,Cheyney University,US42-CHEYNEY UNIVERSITY
US4214264,Clifton Heights borough,US42-CLIFTON HEIGHTS BOROUGH
US4215232,Collingdale borough,US42-COLLINGDALE BOROUGH
US4215432,Colwyn borough,US42-COLWYN BOROUGH
US4218152,Darby borough,US42-DARBY BOROUGH
US4219232,Dilworthtown,US42-DILWORTHTOWN
US4219920,Drexel Hill,US42-DREXEL HILL
US4221384,East Lansdowne borough,US42-EAST LANSDOWNE BOROUGH
US4222296,Eddystone borough,US42-EDDYSTONE BOROUGH
US4226408,Folcroft borough,US42-FOLCROFT BOROUGH
US4226432,Folsom,US42-FOLSOM
US4229720,Glenolden borough,US42-GLENOLDEN BOROUGH
US4233154,Haverford College,US42-HAVERFORD COLLEGE
US4241440,Lansdowne borough,US42-LANSDOWNE BOROUGH
US4243272,Lima,US42-LIMA
US4243720,Linwood,US42-LINWOOD
US4247344,Marcus Hook borough,US42-MARCUS HOOK BOROUGH
US4248480,Media borough,US42-MEDIA BOROUGH
US4249504,Millbourne borough,US42-MILLBOURNE BOROUGH
US4251176,Morton borough,US42-MORTON BOROUGH
US4255664,Norwood borough,US42-NORWOOD BOROUGH
US4258176,Parkside borough,US42-PARKSIDE BOROUGH
US4262792,Prospect Park borough,US42-PROSPECT PARK BOROUGH
US4264832,Ridley Park borough,US42-RIDLEY PARK BOROUGH
US4266144,Rosemont,US42-ROSEMONT
US4266192,Rose Valley borough,US42-ROSE VALLEY BOROUGH
US4266928,Rutledge borough,US42-RUTLEDGE BOROUGH
US4267264,St. Davids,US42-ST. DAVIDS
US4269752,Sharon Hill borough,US42-SHARON HILL BOROUGH
US4275648,Swarthmore borough,US42-SWARTHMORE BOROUGH
US4277288,Trainer borough,US42-TRAINER BOROUGH
US4278712,Upland borough,US42-UPLAND BOROUGH
US4280218,Village Green-Green Ridge,US42-VILLAGE GREEN-GREEN RIDGE
US4280248,Villanova,US42-VILLANOVA
US4281752,Wayne,US42-WAYNE
US4286288,Woodlyn,US42-WOODLYN
US4286968,Yeadon borough,US42-YEADON BOROUGH
US4210600,Byrnedale,US42-BYRNEDALE
US4226504,Force,US42-FORCE
US4237656,James City,US42-JAMES CITY
US4238248,Johnsonburg borough,US42-JOHNSONBURG BOROUGH
US4239512,Kersey,US42-KERSEY
US4264784,Ridgway borough,US42-RIDGWAY BOROUGH
US4267344,St. Marys,US42-ST. MARYS
US4281960,Weedville,US42-WEEDVILLE
US4285088,Wilcox,US42-WILCOX
